observation_date,exchange,ticker_symbol,pct_change_prev_close,cumulative_volume,day_percent_change,max_day_percent_change
3/18/20,XNYS,ONDK,-37.2,,-34.1,4
3/18/20,XNAS,ONEW,-34.5,,-30.62283737,3.633217993
3/18/20,XNAS,ISEE,-24.5,,-20.05649718,3.389830508
3/18/20,XNYS,ORC,-49.7,,-46.28571429,2.285714286
3/18/20,XNAS,OXLCO,-27.3,,-27.6201634,0
3/18/20,XNYS,BTU,-24.4,,-20.33898305,0
3/18/20,XNAS,PFLT,-29.5,,-24.24242424,2.222222222
3/18/20,XNYS,PMT,-34.7,,-28.46347607,2.141057935
3/18/20,XNAS,PBCTP,-24.1,,-22.42242242,0
3/18/20,XNAS,PUB,-31.6,,-24.41471572,1.393534002
3/18/20,XNYS,PRT,-44.3,,-39.79591837,0
3/18/20,XNYS,PAA,-32,,-27.05099778,0
3/18/20,XNYS,AGS,-41.3,,-40,1.142857143
3/18/20,XNYS,PUMP,-24.9,,-24.87562189,5.970149254
3/18/20,XNYS,PRH,-22.7,,-20.78947368,1.666666667
3/18/20,XNAS,QTRX,-26.8,,-24.27118644,2.788474576
3/18/20,XNYS,CTBB,-35.2,,-33.21100917,1.598951507
3/18/20,XNAS,ROLL,-27.7,,-21.63892446,5.176513627
3/18/20,XNYS,RLGY,-35.3,,-30.18292683,0.609756098
3/18/20,XNAS,RRR,-34.7,,-29.45590994,0.34521576
3/18/20,XNYS,RNR PR F,-22.1,,-20.72758037,0
3/18/20,XNAS,RNET,-33.3,,-28.14814815,2.222222222
3/18/20,XNAS,SLMBP,-25.5,,-26.2739726,0
3/18/20,XNAS,SIVBP,-29.8,,-28.60273973,0
3/18/20,XNAS,SABR,-31.8,,-23.93538913,3.377386197
3/18/20,XNAS,SIEN,-26.8,,-21.56862745,3.921568627
3/18/20,XNAS,SUNS,-30.5,,-27.63819096,0.502512563
3/18/20,XNAS,SOHON,-52.7,,-47.49623752,0
3/18/20,XNAS,SONA,-24.1,,-21.66998012,1.590457256
3/18/20,XNAS,SPKEP,-29.3,,-29.33333333,0
3/18/20,XNYS,OMF,-33,,-26.57450077,0.665642601
3/18/20,XNYS,SCM,-37.5,,-32.08053691,0
3/18/20,XNYS,EDF,-26.2,,-20.25931929,3.079416532
3/18/20,XNAS,BANX,-22.8,,-20.70588235,0.392156863
3/18/20,XNYS,INN,-42.8,,-38.44339623,0.235849057
3/18/20,XNYS,SUM,-34.4,,-29.8690671,5.073649755
3/18/20,XNAS,SNDE,-31.5,,-32.06521739,1.630434783
3/18/20,XNYS,NOVA,-25,,-21.08229989,0.112739572
3/18/20,XNYS,SNV PR E,-45.6,,-44.83333333,0
3/18/20,XNAS,OXSQL,-32.4,,-32.35,0
3/18/20,XNYS,TRGP,-34.4,,-26.09375,1.25
3/18/20,XNYS,TDJ,-31.8,,-30,2.631578947
3/18/20,XNYS,TDE,-34.3,,-33.12597201,0
3/18/20,XNAS,TCBIP,-36.4,,-32.30174081,0
3/18/20,XNAS,TA,-34.6,,-31.82359952,0
3/18/20,XNAS,TANNI,-29.6,,-27.05882353,0
3/18/20,XNAS,TANNL,-30.1,,-30.19838354,0.072005878
3/18/20,XNAS,TANNZ,-37,,-35.94414086,0
3/18/20,XNAS,TRVI,-20.7,,-22.17266187,9.136690647
3/18/20,XNYS,TPVG,-45.5,,-41.88376754,4.809619238
3/18/20,XNAS,TSC,-35.1,,-30.3214596,3.562119896
3/18/20,XNYS,TWO,-30.5,,-25.13157895,0
3/18/20,XNYS,TWO PR E,-46.1,,-45.01377411,0.385674931
3/18/20,XNAS,TWOU,-28.4,,-25.35799523,6.085918854
3/18/20,XNYS,UMH PR C,-35.7,,-34.67208948,0
3/18/20,XNAS,VLYPO,-20.5,,-22.5,0.05
3/18/20,XNYS,VTA,-25.4,,-22.58064516,0.124069479
3/18/20,XNYS,VSLR,-23.7,,-20.72289157,4.337349398
3/18/20,XNYS,WMC,-33.9,,-31.36842105,0
3/18/20,XNYS,WPX,-27.5,,-22.42647059,1.470588235
3/18/20,XNAS,ACBI,-28.1,,-23.71054657,0.349499615
3/18/20,XNAS,RIBT,-30,,-30,12.57142857
3/18/20,XNAS,ACLS,-26.5,,-21.14285714,1.714285714
3/18/20,XNAS,ADRO,-26.6,,-20.55335968,6.324110672
3/18/20,XNYS,AFC,-25.5,,-23.74388617,0.044464206
3/18/20,XNYS,AIT,-27.5,,-22.14389888,1.507049101
3/18/20,XNAS,AMKR,-27.6,,-20.82191781,2.876712329
3/18/20,XNAS,AMSWA,-27.5,,-24.18410042,1.506276151
3/18/20,XNAS,TGLS,-21.8,,-20.79207921,4.125412541
3/18/20,XNAS,ATNI,-38.6,,-34.72881356,0
3/18/20,XNYS,HIL,-30.6,,-29.7752809,0
3/18/20,XNAS,APOG,-28.7,,-23.74670185,1.372031662
3/18/20,XNAS,VCEL,-22.5,,-20.76502732,1.639344262
3/18/20,XNAS,AUBN,-38.9,,-33.58126722,8.953168044
3/18/20,XNAS,BBSI,-24.2,,-20.89470813,0
3/18/20,XNAS,BKCC,-45.8,,-46.35036496,0
3/18/20,XNYS,BE,-24.8,,-21.48337596,2.301790281
3/18/20,XNAS,BLPH,-23.2,,-20.51282051,2.797202797
3/18/20,XNYS,BGI,-30.7,,-35,4.5
3/18/20,XNAS,AESE,-25.5,,-28.75,0
3/18/20,XNAS,BSRR,-34.3,,-29.11461162,3.204780011
3/18/20,XNAS,PTVCB,-24.2,,-22.20532319,0
3/18/20,XNAS,ICON,-26,,-21.2051766,5.14963602
3/18/20,XNAS,CCBG,-25.1,,-22.0979021,0
3/18/20,XNAS,CAR,-36,,-30.84444444,1.333333333
3/18/20,XNAS,CGBD,-27.1,,-25.74102964,0.468018721
3/18/20,XNAS,CHEK,-26.5,,-23.19642857,0
3/18/20,XNAS,BJRI,-38.2,,-33.93939394,2.424242424
3/18/20,XNYS,CHAP,-26.5,,-26.21311475,0
3/18/20,XNYS,CLW,-33.5,,-30.1242236,2.380952381
3/18/20,XNAS,ICMB,-42.9,,-38.93442623,6.967213115
3/18/20,XNAS,CMTL,-22.9,,-20.1743462,0.186799502
3/18/20,XNAS,CNOB,-25.4,,-22.34817814,0
3/18/20,XNAS,CNDT,-26,,-21.02564103,6.666666667
3/18/20,XNAS,CRMT,-35.2,,-29.18889093,9.812396542
3/18/20,XNYS,CMD,-24.6,,-20.83464073,1.725760904
3/18/20,XNAS,CNTY,-37.7,,-39.68253968,0
3/18/20,XNYS,CPLG,-36.4,,-32.10227273,1.420454545
3/18/20,XNAS,CRAI,-25.9,,-21.51061608,3.028193526
3/18/20,XNAS,TIPT,-29,,-29.08805031,0
3/18/20,XNYS,CRMD,-23.5,,-22.95081967,6.229508197
3/18/20,XNAS,SBBP,-25.6,,-21.10552764,2.512562814
3/18/20,XNAS,CTRN,-33.1,,-28.20895522,7.014925373
3/18/20,XNAS,CVGI,-32.2,,-27.44186047,8.372093023
3/18/20,XNAS,FTR,-28,,-30.76923077,3.846153846
3/18/20,XNYS,DAL,-26,,-21.14803625,0
3/18/20,XNYS,DBD,-31.9,,-23.33965844,3.225806452
3/18/20,XNYS,DCO,-27.6,,-20.75381679,2.075381679
3/18/20,XNAS,DXLG,-20.7,,-20.68965517,0
3/18/20,XNYS,DFS,-26.8,,-20.56487202,1.235657546
3/18/20,XNAS,DGII,-27.2,,-23.58175751,1.557285873
3/18/20,XNAS,DENN,-32.7,,-28.57142857,3.428571429
3/18/20,XNAS,DMAC,-24,,-23.50993378,0.662251656
3/18/20,XNYS,PYX,-31,,-25.25773196,3.608247423
3/18/20,XNYS,RRD,-28.7,,-23.92638037,0
3/18/20,XNYS,DCP,-36.5,,-32.15189873,1.265822785
3/18/20,XNAS,QMCO,-33.3,,-29.85781991,2.559241706
3/18/20,XNAS,EBIX,-35.9,,-30.66037736,3.301886792
3/18/20,XNAS,ALYA,-23.6,,-26.34730539,0
3/18/20,XNYS,ELY,-26.5,,-22.04379562,1.751824818
3/18/20,XNAS,ESGR,-31.6,,-27.54469172,0
3/18/20,XNYS,ARR,-34.9,,-31.04448743,0.580270793
3/18/20,XNAS,ESTA,-48.1,,-45.68965517,2.370689655
3/18/20,XNYS,VAL,-25.7,,-24.6,15.85
3/18/20,XNAS,FDEF,-26.4,,-23.38441039,0
3/18/20,XNAS,FDUS,-34.4,,-30.99415205,0
3/18/20,XNAS,FLL,-25,,-27.08333333,0
3/18/20,XNAS,FLDM,-44.7,,-42.72727273,0.909090909
3/18/20,XNYS,FLR,-23.4,,-21.83908046,1.413793103
3/18/20,XNYS,AGO,-26.9,,-22.07792208,0
3/18/20,XNAS,BPYPP,-28.5,,-27.41745283,0
3/18/20,XNYS,APTV,-30.6,,-24.40288418,2.974312753
3/18/20,XNYS,ESNT,-42.9,,-39.12772586,0.15576324
3/18/20,XNAS,GBLIZ,-23.6,,-21.90243902,0
3/18/20,XNAS,GBLIL,-22.2,,-22.60663507,0.047393365
3/18/20,XNAS,HCCHR,-20.1,,-21.6198563,0
3/18/20,XNAS,ICHR,-28.2,,-20.40598291,2.617521368
3/18/20,XNYS,NCLH,-22.5,,-20.14388489,2.672147996
3/18/20,XNYS,TRTN PR A,-32.3,,-23.25003577,4.002705761
3/18/20,XNYS,TRTN PR B,-29.2,,-26.75862069,0
3/18/20,XNYS,TRTN PR D,-26.3,,-23.32268371,0
3/18/20,XNYS,GEL,-34.3,,-30.78651685,3.146067416
3/18/20,XNYS,GES,-38.1,,-28.72727273,9.090909091
3/18/20,XNYS,RHP,-30.7,,-22.29580574,1.931567329
3/18/20,XNAS,GIII,-38.5,,-36.79775281,0
3/18/20,XNAS,GLAD,-23.8,,-22.13114754,0.657377049
3/18/20,XNAS,GMLP,-33,,-28.68525896,1.593625498
3/18/20,XNYS,SAR,-25,,-20.22792023,0.094966762
3/18/20,XNYS,GOF,-23.2,,-21.14743162,2.201467645
3/18/20,XNAS,GOOD,-35.5,,-31.79039301,3.406113537
3/18/20,XNYS,GPMT,-30.6,,-27.3344652,1.273344652
3/18/20,XNAS,PAE,-28.9,,-23.67256637,4.203539823
3/18/20,XNAS,GTLS,-34.5,,-29.53676158,4.717382065
3/18/20,XNAS,SFST,-38.1,,-36.16519174,0
3/18/20,XNAS,HAFC,-33.5,,-30.2443134,0
3/18/20,XNAS,AMOT,-28.1,,-22.65172014,2.241979126
3/18/20,XNAS,DSKE,-31,,-27.5,5.625
3/18/20,XNAS,TURN,-20.7,,-21.71052632,2.532894737
3/18/20,XNAS,HIBB,-29.7,,-24.204947,3.621908127
3/18/20,XNAS,NEXT,-23.8,,-31.55555556,7.111111111
3/18/20,XNAS,HRZN,-34.2,,-29.34051144,0.942126514
3/18/20,XNAS,HSDT,-34.2,,-20,6.666666667
3/18/20,XNYS,HTZ,-39.6,,-36.22641509,0.524528302
3/18/20,XNAS,OSW,-29.9,,-22.9281768,2.209944751
3/18/20,XNAS,IBCP,-35.6,,-31.41025641,2.35042735
3/18/20,XNAS,IBKC,-29.3,,-23.78804961,2.282976325
3/18/20,XNAS,IBOC,-32.8,,-27.82839787,3.606681853
3/18/20,XNAS,TILE,-34.6,,-29.50819672,2.395964691
3/18/20,XNYS,MOS,-27.5,,-21.58836689,0.67114094
3/18/20,XNYS,IPI,-30.6,,-25.95192308,1.923076923
3/18/20,XNAS,JFIN,-28.3,,-27.18120805,2.348993289
3/18/20,XNAS,SUMR,-27.5,,-26.92307692,0.769230769
3/18/20,XNAS,PTMN,-29.2,,-29.24528302,13.20754717
3/18/20,XNAS,KFFB,-35.2,,-29.71246006,0.479233227
3/18/20,XNAS,ROSE,-27.2,,-30.71428571,0
3/18/20,XNYS,NOG,-27.3,,-24.10666667,0
3/18/20,XNYS,I,-27,,-21.73913044,2.898550725
3/18/20,XNYS,PACD,-34.3,,-36.21428571,4.214285714
3/18/20,XNAS,GDEN,-24.5,,-23.45679012,0
3/18/20,XNAS,LORL,-26.2,,-21.4893617,3.430851064
3/18/20,XNAS,FRG,-36.5,,-34.81481482,5.102880658
3/18/20,XNAS,LTRPA,-31.8,,-27.27272727,7.438016529
3/18/20,XNAS,LTRPB,-26,,-23.46938776,0
3/18/20,XNAS,ECPG,-38.7,,-36.17456529,0
3/18/20,XNAS,MDCA,-24.7,,-20.71005917,0.591715976
3/18/20,XNYS,MGM,-25.2,,-20.66666667,0.333333333
3/18/20,XNYS,MHK,-24.2,,-20.15465816,0.417331533
3/18/20,XNAS,OPCH,-25.2,,-21.02564103,4.102564103
3/18/20,XNYS,MNK,-36.1,,-32.0754717,18.23899371
3/18/20,XNAS,USWS,-51.1,,-49.5,0
3/18/20,XNYS,AMPY,-38.2,,-32.87350338,0
3/18/20,XNAS,MRLN,-23.9,,-23.92344498,0.23923445
3/18/20,XNAS,MEIP,-21.3,,-20.61352298,0.838552171
3/18/20,XNYS,MTG,-24.9,,-20.24456522,0.407608696
3/18/20,XNAS,MTRX,-38.7,,-35.91065292,0
3/18/20,XNAS,MYSZ,-24.1,,-24.07407407,0
3/18/20,XNYS,ONTO,-26.5,,-20.86659065,5.264158115
3/18/20,XNAS,ROIC,-34.7,,-30.9352518,0.411099692
3/18/20,XNAS,NBL,-27.9,,-22.36503856,5.655526992
3/18/20,XNAS,NBN,-36.8,,-30.8858739,6.863527534
3/18/20,XNAS,NCMI,-31.4,,-28.73563218,2.298850575
3/18/20,XNAS,NNBR,-22.1,,-22.4137931,5.410344828
3/18/20,XNAS,NRIM,-23.6,,-21.12676056,2.034428795
3/18/20,XNYS,NRZ,-41.8,,-36.8246968,0.992282249
3/18/20,XNYS,CLNY,-24.2,,-20.54054054,2.162162162
3/18/20,XNYS,NTP,-26.1,,-22.92870906,0.073217726
3/18/20,XNAS,OCCI,-43.6,,-42.42323232,0
3/18/20,XNYS,OCN,-43.8,,-41.21052632,6.868421053
3/18/20,XNYS,OKE,-28.5,,-23.30339321,1.29740519
3/18/20,XNAS,ON,-26.8,,-20.35815269,3.487276155
3/18/20,XNAS,OPOF,-26.8,,-20.32520325,1.62601626
3/18/20,XNAS,ENLV,-25.1,,-27.44014733,5.576427256
3/18/20,XNAS,OXLC,-48.7,,-44.59770115,1.137931034
3/18/20,XNYS,CPA,-29,,-22.91608587,1.561193198
3/18/20,XNAS,PLYA,-41,,-36.92810458,0
3/18/20,XNAS,PATK,-35.7,,-30.20833333,3.843390805
3/18/20,XNAS,PCH,-26,,-20.74450085,3.58714044
3/18/20,XNAS,PENN,-38.3,,-34.68208093,0
3/18/20,XNAS,PDCE,-25.1,,-20.85308057,9.505529226
3/18/20,XNYS,PBA,-26.7,,-22.26666667,9.066666667
3/18/20,XNAS,PLCE,-28.1,,-20.79261672,2.008686211
3/18/20,XNAS,RDNT,-32.8,,-31.77777778,1.833333333
3/18/20,XNAS,PNTG,-25,,-23.02431611,0
3/18/20,XNAS,PRFT,-29,,-24.05857741,2.181659693
3/18/20,XNAS,PVAC,-48.6,,-46.19047619,5.714285714
3/18/20,XNAS,RCON,-32.7,,-31.48571076,1.22831924
3/18/20,XNAS,REDU,-22.5,,-22.5,0
3/18/20,XNAS,REED,-38.5,,-34.42622951,0
3/18/20,XNAS,UONE,-22.4,,-26.03550296,0
3/18/20,XNYS,RPAI,-36.9,,-33.11111111,0
3/18/20,XNAS,RTLR,-27.3,,-22.87735849,1
3/18/20,XNAS,RUTH,-23.2,,-20.30651341,0.766283525
3/18/20,XNYS,SACH,-46.8,,-46.05263158,0
3/18/20,XNAS,SBBX,-24.3,,-22.80348759,0.60362173
3/18/20,XNAS,SKYW,-44.8,,-40.97799511,1.613691932
3/18/20,XNAS,SLRC,-38.1,,-34.96985358,3.273040482
3/18/20,XNAS,SMRT,-32.1,,-30.90909091,1.818181818
3/18/20,XNYS,SNR,-36,,-31.20300752,1.503759398
3/18/20,XNAS,SNSS,-28,,-25.2648411,0
3/18/20,XNAS,ACER,-24.9,,-24.9070632,1.617100372
3/18/20,XNYS,SRG,-43.4,,-40.36918138,1.123595506
3/18/20,XNAS,SPI,-23.1,,-23.14117647,12.52941177
3/18/20,XNAS,SP,-27.9,,-23.3557047,1.92393736
3/18/20,XNAS,SBT,-35.2,,-33.33333333,5.782312925
3/18/20,XNAS,STRS,-31.5,,-31.70603675,0
3/18/20,XNAS,NVFY,-22.8,,-23.01,0
3/18/20,XNAS,TCPC,-37.3,,-32.20338983,1.155624037
3/18/20,XNAS,TELA,-38.4,,-34.26829268,5.975609756
3/18/20,XNAS,HHT,-39.3,,-39.04761905,0
3/18/20,XNAS,TRNS,-27.6,,-22.84843869,0
3/18/20,XNAS,WEN,-28.9,,-23.6196319,0.879345603
3/18/20,XNAS,SGMS,-30.7,,-28.86956522,0.347826087
3/18/20,XNYS,CORR,-54,,-51.13576334,1.320655045
3/18/20,XNAS,UAL,-30.3,,-25.78965637,0.555362721
3/18/20,XNYS,UE,-29.5,,-25.04456328,0.980392157
3/18/20,XNAS,UNTY,-22.8,,-22.77628032,5.547843666
3/18/20,XNAS,USAK,-28,,-23.60742706,1.856763926
3/18/20,XNAS,VRNA,-25.8,,-28,0
3/18/20,XNAS,VSAT,-24.9,,-21.1584237,1.137265274
3/18/20,XNAS,VSEC,-23.4,,-21.90852626,2.20214568
3/18/20,XNYS,VSTO,-22.8,,-21.52690864,16.14518148
3/18/20,XNYS,VVR,-41,,-38.31168831,0
3/18/20,XNAS,WEYS,-30.9,,-29.13714048,0
3/18/20,XNYS,WGO,-27.6,,-21.66793602,1.523229246
3/18/20,XNAS,WHF,-24,,-22.34993614,3.575989783
3/18/20,XNAS,WTRE,-25.3,,-20.94117647,0.647058824
3/18/20,XNAS,TMSR,-21.7,,-21.4953271,0
3/18/20,XNYS,XHR,-33.9,,-27.70700637,1.804670913
3/18/20,XNYS,GLOP,-27,,-24.4,0.4
3/18/20,XNAS,GMLPP,-31.5,,-31.08651912,0
3/18/20,XNAS,SBLKZ,-22.4,,-20.56470588,0
3/18/20,XNYS,TOO PR A,-35.1,,-35.07551241,0
3/18/20,XNYS,YPF,-26.8,,-20.67901235,5.24691358
3/18/20,XNAS,YTRA,-38.6,,-30.63709677,4.838709677
3/18/20,XNYS,SPB,-29.7,,-25.68639414,0
3/18/20,XNAS,ZIXI,-22.7,,-20.2631579,1.052631579
3/18/20,XNYS,ZTR,-27.1,,-21.46189736,1.934681182
3/18/20,XNYS,AGE,-30.1,,-32.49565217,0
3/18/20,XNYS,AL,-31,,-23.33333333,3.90070922
3/18/20,XNYS,ADS,-26.8,,-21.56522644,0
3/18/20,XNYS,NLY PR I,-32.9,,-31.07638889,0.277777778
3/18/20,XNYS,NLY PR G,-42.3,,-41.19402985,0
3/18/20,XNYS,ANH,-33.3,,-33.33333333,1.58045977
3/18/20,XNYS,ANH PR A,-35.4,,-35.07543959,0.053885423
3/18/20,XNYS,ATKR,-40.8,,-35.62970937,2.744886975
3/18/20,XNYS,EQH PR A,-41.7,,-39.93993994,0.094894895
3/18/20,XNYS,BGB,-26.1,,-23.53488372,0.186046512
3/18/20,XNYS,CBL,-38.1,,-32.76442308,0
3/18/20,XNYS,CIT PR B,-31.8,,-28.92188509,1.743060039
3/18/20,XNYS,CMSC,-22.2,,-20.59329321,1.461736887
3/18/20,XNYS,CMO,-32.1,,-28.36538462,2.163461538
3/18/20,XNYS,CHMI PR B,-50.9,,-50.82508251,0.594059406
3/18/20,XNYS,CEM,-60.2,,-54.44444444,0
3/18/20,XNYS,COTY,-31.4,,-25.79365079,0.198412698
3/18/20,XNYS,DCP PR B,-69.5,,-68,1.714285714
3/18/20,XNYS,DPG,-37.1,,-33.81818182,0.121212121
3/18/20,XNYS,ETP PR E,-32,,-27.06349206,0.086507937
3/18/20,XNYS,F PR B,-30.3,,-29.53882078,5.896088733
3/18/20,XNYS,GDOT,-29.7,,-24.43257677,1.691143747
3/18/20,XNYS,STAR,-35.4,,-31.15124154,1.015801354
3/18/20,XNYS,KEY PR I,-29.2,,-28.69283691,0
3/18/20,XNAS,NGHCP,-35.5,,-37.22222222,0
3/18/20,XNAS,NGHCO,-44.7,,-38.55494839,7.043108682
3/18/20,XNAS,NGHCN,-39.8,,-33.29466357,4.063805104
3/18/20,XNAS,NGHCZ,-27.5,,-21.18789263,0
3/18/20,XNAS,NURO,-31.7,,-30.30081301,0
3/18/20,XNYS,GCI,-46.8,,-44.19642857,1.339285714
3/18/20,XNYS,NRZ PR B,-30.4,,-28.23025107,0
3/18/20,XNYS,PRTY,-44.6,,-39.86636971,2.449888641
3/18/20,XNYS,ATCO PR H,-46.5,,-42.78606965,6.5742715
3/18/20,XNAS,SIC,-36.8,,-31.72043011,11.59139785
3/18/20,XNAS,SELB,-24.6,,-21.875,8.333333333
3/18/20,XNAS,DHCNI,-56.3,,-56.31205674,0
3/18/20,XNAS,DHCNL,-48.2,,-48.26568266,4.363837638
3/18/20,XNYS,SOJD,-23.7,,-20.58247675,0.342633382
3/18/20,XNYS,TRTX,-33.3,,-32.5,0
3/18/20,XNYS,CLNC,-26.6,,-21.02689487,6.112469438
3/18/20,XNYS,DY,-28.5,,-20.64705882,5.147058824
3/18/20,XNYS,AROC,-44.4,,-42.46575343,2.465753425
3/18/20,XNYS,AHL PR E,-37.7,,-35.88023952,0
3/18/20,XNYS,CWK,-32.1,,-26.73357664,1.593978102
3/18/20,XNYS,SIG,-33,,-27.65113974,2.874132805
3/18/20,XNYS,GCO,-40.1,,-35.80246914,2.687000726
3/18/20,XNYS,CSTM,-29.9,,-23.8267148,3.249097473
3/18/20,XNYS,CEQP,-32.2,,-28.41163311,0
3/18/20,XNYS,POL,-32.2,,-27.53934192,3.075822604
3/18/20,XNYS,SFL,-31,,-28.72454448,0.214362272
3/18/20,XNYS,TRWH,-31.1,,-27.91353384,0.37593985
3/18/20,XNAS,WPRT,-28.2,,-23.14,0
3/18/20,XNYS,AMH PR F,-21.6,,-20,0.255813953
3/18/20,XNYS,CCS,-28.4,,-21.59090909,2.651515152
3/18/20,XNYS,CHMI PR A,-42,,-40,0
3/18/20,XNYS,CORR PR A,-30.3,,-27.70034843,0
3/18/20,XNYS,FET,-29.6,,-27.89373814,2.428842505
3/18/20,XNYS,LMHB,-29.1,,-26.96603602,0.569865512
3/18/20,XNYS,MVC,-27.1,,-23.7012987,2.11038961
3/18/20,XNYS,MFA PR C,-38.4,,-37.95620438,0
3/18/20,XNYS,MAC,-26.4,,-21.90812721,0
3/18/20,XNYS,DS PR B,-38.1,,-33.11184939,3.588039867
3/18/20,XNYS,NCZ,-27.9,,-22.33333333,0.69
3/18/20,XNYS,NS PR B,-32.6,,-29.12673056,2.476038339
3/18/20,XNYS,PEB,-29.6,,-21.6182048,0.252844501
3/18/20,XNYS,PFSI,-28.5,,-21.54398564,3.052064632
3/18/20,XNYS,RM,-30.5,,-28.32914573,0
3/18/20,XNYS,STL PR A,-42.7,,-41.82648402,0.552511416
3/18/20,XNYS,UZB,-37.5,,-33.30127435,1.408992546
3/18/20,XNYS,NSP,-31,,-26.88322599,3.528423411
3/18/20,XNYS,CLDT,-38,,-31.51183971,0
3/18/20,XNYS,CQP,-24.6,,-22.57929883,0.041736227
3/18/20,XNYS,DLPH,-29.5,,-24.65116279,0.23255814
3/18/20,XNYS,FSB,-29.1,,-25.6308758,0
3/18/20,XNYS,PRE PR G,-24.2,,-24.26086957,0.956521739
3/18/20,XNYS,DIN,-44.2,,-39.28571429,0.833928571
3/18/20,XNYS,PFS,-26,,-20.89795918,3.918367347
3/18/20,XNYS,XAN,-46.9,,-46.92144374,0.106157113
3/18/20,XNYS,STXS,-29.8,,-28.34008097,2.862348178
3/18/20,XNYS,TGI,-36.6,,-27.48414376,0.845665962
3/18/20,XNYS,WYND,-30.6,,-25.97077244,1.586638831
3/18/20,XNYS,NNA,-27.7,,-23.95833333,6.25
3/18/20,XNYS,ATCO PR G,-47.6,,-45.17462329,1.091395578
3/18/20,XNYS,ARR PR C,-41,,-39.25879397,0
3/18/20,XNYS,BUI,-23.1,,-20.65285625,0
3/18/20,XNYS,COF PR J,-27.2,,-25.89437819,0
3/18/20,XNYS,CDR PR C,-46,,-43.61888112,0
3/18/20,XNYS,SNMP,-20.8,,-20.83333333,0
3/18/20,XNYS,CUBI PR F,-28.8,,-25.36231884,5.410628019
3/18/20,XNYS,AQUA,-28.9,,-22.17774219,0.560448359
3/18/20,XNYS,STAR PR D,-38.1,,-36.68181818,0
3/18/20,XNYS,NGL PR C,-31.3,,-27.81690141,4.11971831
3/18/20,XNYS,NS PR C,-29.6,,-26.27906977,0.885581395
3/18/20,XNYS,RZA,-26.8,,-25.53488372,0.790697674
3/18/20,XNYS,RVI,-28.9,,-24.04661017,1.456567797
3/18/20,XNYS,SEM,-25.9,,-20.55279943,0.283486889
3/18/20,XNYS,WRI,-26.8,,-21.42440164,4.028021016
3/18/20,XNYS,BHR,-51.5,,-47.96380091,4.524886878
3/18/20,XNYS,BW,-39.1,,-37.69230769,0
3/18/20,XNYS,FGB,-36.4,,-31.03238866,1.214574899
3/18/20,XNYS,FTSI,-28,,-28.03703704,0
3/18/20,XNYS,PKO,-26,,-20.27173913,1.576086957
3/18/20,XNYS,PSF,-28.4,,-24.97435897,1.076923077
3/18/20,XNYS,VVI,-33.4,,-29.99475616,0
3/18/20,XNYS,WTTR,-30.3,,-27.61904762,7.301587302
3/18/20,XNYS,MITT PR C,-44.3,,-43.60759494,0.063291139
3/18/20,XNYS,AVH,-25.2,,-20.95238095,0.952380952
3/18/20,XNYS,BKU,-27.2,,-23.82064456,1.261092947
3/18/20,XNYS,EARN,-41.7,,-39.88183161,1.728212703
3/18/20,XNYS,HCR,-36.5,,-32.62556145,0
3/18/20,XNAS,HOVNP,-48.9,,-43.3497537,0
3/18/20,XNYS,LINX,-26.5,,-20.19704434,6.157635468
3/18/20,XNYS,NEP,-29.3,,-24.18670439,0.495049505
3/18/20,XNYS,NCV,-30.7,,-26.05042017,0
3/18/20,XNYS,SMLP,-38.3,,-37.5,0
3/18/20,XNYS,USAC,-42.1,,-42.0970266,0
3/18/20,XNYS,RC,-20.4,,-20.81081081,0
3/18/20,XNYS,BH,-30.7,,-26.14492754,3.47826087
3/18/20,XNYS,CLH,-33.5,,-27.72528232,2.12007375
3/18/20,XNYS,AI,-49.7,,-44.26229508,2.62295082
3/18/20,XNYS,AHL PR D,-36.5,,-36.94031597,0
3/18/20,XNAS,BPYPO,-32,,-28.07692308,0
3/18/20,XNYS,LDL,-26.4,,-21.13821138,4.445993031
3/18/20,XNYS,MXL,-27.4,,-21.37330754,3.965183752
3/18/20,XNYS,WCC,-29.7,,-23.18558208,0
3/18/20,XNYS,WHG,-46.6,,-45.75355916,0.638193422
3/18/20,XNYS,GLOP PR A,-26.6,,-25.67798354,0
3/18/20,XNYS,GLOP PR C,-28.2,,-29.4401534,1.800084025
3/18/20,XNYS,AEB,-29.9,,-23.57436802,8.171663727
3/18/20,XNYS,ABR PR B,-30.1,,-33.64299934,4.790975448
3/18/20,XNYS,CIM PR B,-27.3,,-24.23076923,3
3/18/20,XNYS,CVEO,-32.5,,-30.28333333,0
3/18/20,XNYS,SRV,-37.4,,-41.93548387,0
3/18/20,XNYS,DLR PR G,-22.9,,-20.14496088,0.329038196
3/18/20,XNYS,ECC,-47.5,,-43.19399786,0
3/18/20,XNYS,KEY PR K,-21.7,,-20.85979482,0
3/18/20,XNYS,NRZ PR C,-33,,-30.6518724,0
3/18/20,XNYS,PBFX,-48.4,,-43.96551724,9.482758621
3/18/20,XNYS,CTDD,-35.9,,-35.51706827,0.652610442
3/18/20,XNYS,RMAX,-43.2,,-40.82135524,0.349075975
3/18/20,XNAS,SOHOB,-57.8,,-56.30252101,0.840336134
3/18/20,XNYS,GTS,-24.6,,-21.72256098,0
3/18/20,XNYS,AIR,-33.8,,-27.99389779,3.127383677
